id_subid,prism_filepath,prism_redshift,grating_filepaths,grating_redshifts,file_count,available_filters,filter_g140m-f100lp_filepath,filter_g235m-f170lp_filepath,filter_g235h-f170lp_filepath,filter_g395h-f290lp_filepath,filter_g395m-f290lp_filepath,filter_g140m-f070lp_filepath,filter_g140h-f070lp_filepath,filter_g140h-f100lp_filepath
1214_2900,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_2900.spec.fits,0.8973,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_2900.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_2900.spec.fits'}","{'g395h-f290lp': <Quantity 0.899>, 'g235h-f170lp': <Quantity 0.9295>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_2900.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_2900.spec.fits,,,,
1214_b46,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_b46.spec.fits,1.0717,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_b46.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_b46.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_b46.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_b46.spec.fits,,,,
1214_b115,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_b115.spec.fits,4.5527,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_b115.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_b115.spec.fits'}","{'g235h-f170lp': None, 'g395h-f290lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_b115.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_b115.spec.fits,,,,
1214_3831,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_3831.spec.fits,2.4718,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3831.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3831.spec.fits'}","{'g395h-f290lp': <Quantity 2.532>, 'g235h-f170lp': <Quantity 2.4655>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3831.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3831.spec.fits,,,,
1214_2128,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_2128.spec.fits,1.8627,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_2128.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_2128.spec.fits'}","{'g395h-f290lp': <Quantity 1.8495>, 'g235h-f170lp': <Quantity 1.8493>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_2128.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_2128.spec.fits,,,,
1214_6610,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_6610.spec.fits,0.2784,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_6610.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_6610.spec.fits'}","{'g235h-f170lp': None, 'g395h-f290lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_6610.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_6610.spec.fits,,,,
1214_2977,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_2977.spec.fits,1.9294,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_2977.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_2977.spec.fits'}","{'g235h-f170lp': <Quantity 1.9787>, 'g395h-f290lp': <Quantity 1.9741>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_2977.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_2977.spec.fits,,,,
1214_2056,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_2056.spec.fits,2.9724,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_2056.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_2056.spec.fits'}","{'g395h-f290lp': <Quantity 2.9089>, 'g235h-f170lp': <Quantity 2.9669>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_2056.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_2056.spec.fits,,,,
1214_b132,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_b132.spec.fits,4.0394,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_b132.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_b132.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_b132.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_b132.spec.fits,,,,
1214_1682,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_1682.spec.fits,0.3611,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_1682.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_1682.spec.fits'}","{'g235h-f170lp': <Quantity 0.3562>, 'g395h-f290lp': <Quantity 0.3293>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_1682.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_1682.spec.fits,,,,
1214_3677,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_3677.spec.fits,3.7608,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3677.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3677.spec.fits'}","{'g395h-f290lp': <Quantity 3.7535>, 'g235h-f170lp': <Quantity 3.7535>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3677.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3677.spec.fits,,,,
1214_3733,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_3733.spec.fits,0.8355,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3733.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3733.spec.fits'}","{'g235h-f170lp': <Quantity 0.8282>, 'g395h-f290lp': <Quantity 0.8532>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3733.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3733.spec.fits,,,,
1214_3193,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_3193.spec.fits,0.1734,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3193.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3193.spec.fits'}","{'g235h-f170lp': None, 'g395h-f290lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3193.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3193.spec.fits,,,,
1214_b120,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_b120.spec.fits,3.7388,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_b120.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_b120.spec.fits'}","{'g235h-f170lp': None, 'g395h-f290lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_b120.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_b120.spec.fits,,,,
1214_6633,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_6633.spec.fits,1.8716,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_6633.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_6633.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_6633.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_6633.spec.fits,,,,
1214_b52,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_b52.spec.fits,0.5829,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_b52.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_b52.spec.fits'}","{'g235h-f170lp': None, 'g395h-f290lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_b52.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_b52.spec.fits,,,,
1214_6591,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_6591.spec.fits,2.7519,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_6591.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_6591.spec.fits'}","{'g235h-f170lp': <Quantity 2.7454>, 'g395h-f290lp': <Quantity 2.8323>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_6591.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_6591.spec.fits,,,,
1214_b20,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_b20.spec.fits,,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_b20.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_b20.spec.fits'}","{'g235h-f170lp': None, 'g395h-f290lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_b20.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_b20.spec.fits,,,,
1214_4377,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_4377.spec.fits,3.7439,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_4377.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_4377.spec.fits'}","{'g235h-f170lp': <Quantity 3.7488>, 'g395h-f290lp': <Quantity 3.7016>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_4377.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_4377.spec.fits,,,,
1214_4540,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_4540.spec.fits,3.0729,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_4540.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_4540.spec.fits'}","{'g235h-f170lp': <Quantity 3.0646>, 'g395h-f290lp': <Quantity 3.1299>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_4540.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_4540.spec.fits,,,,
1214_4057,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_4057.spec.fits,0.0,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_4057.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_4057.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_4057.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_4057.spec.fits,,,,
1214_3500,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_3500.spec.fits,2.3028,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3500.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3500.spec.fits'}","{'g235h-f170lp': <Quantity 2.2979>, 'g395h-f290lp': <Quantity 2.2382>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3500.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3500.spec.fits,,,,
1214_3985,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_3985.spec.fits,3.7573,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3985.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3985.spec.fits'}","{'g235h-f170lp': <Quantity 3.7543>, 'g395h-f290lp': <Quantity 3.7543>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3985.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3985.spec.fits,,,,
1214_4017,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_4017.spec.fits,2.4596,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_4017.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_4017.spec.fits'}","{'g235h-f170lp': <Quantity 2.4435>, 'g395h-f290lp': <Quantity 2.4438>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_4017.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_4017.spec.fits,,,,
1214_1842,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_1842.spec.fits,0.6573,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_1842.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_1842.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_1842.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_1842.spec.fits,,,,
1214_3512,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_3512.spec.fits,0.0447,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3512.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3512.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3512.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3512.spec.fits,,,,
1214_6556,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_6556.spec.fits,2.8411,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_6556.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_6556.spec.fits'}","{'g235h-f170lp': <Quantity 2.8368>, 'g395h-f290lp': <Quantity 2.8811>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_6556.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_6556.spec.fits,,,,
1214_1333,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_1333.spec.fits,0.8706,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_1333.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_1333.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_1333.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_1333.spec.fits,,,,
1214_1449,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_1449.spec.fits,0.938,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_1449.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_1449.spec.fits'}","{'g395h-f290lp': <Quantity 0.9352>, 'g235h-f170lp': <Quantity 0.9354>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_1449.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_1449.spec.fits,,,,
1214_4576,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_4576.spec.fits,1.5102,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_4576.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_4576.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_4576.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_4576.spec.fits,,,,
1214_3535,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_3535.spec.fits,1.9402,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3535.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3535.spec.fits'}","{'g235h-f170lp': <Quantity 1.9294>, 'g395h-f290lp': <Quantity 1.8943>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_3535.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_3535.spec.fits,,,,
1214_1789,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_prism-clear_1214_1789.spec.fits,1.7976,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_1789.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_1789.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g235h-f170lp_1214_1789.spec.fits,/home/xingyaocai/DJAv4/gto-wide-cos03-v4/gto-wide-cos03-v4_g395h-f290lp_1214_1789.spec.fits,,,,
